fold,sample_id,segment_idx,recovered_pcc,left_pcc,right_pcc,best_input_abs_pcc,pcc_gain_over_best_input,rmse,mae,target_std
0,5,238,0.8557416013087757,0.01801319668808934,0.06240692042273528,0.06240692042273528,0.7933346808860404,222.25172859414,172.80194625976682,429.33258852954503
0,37,7,0.6087664495565598,0.0017304088515249503,0.05812212234390573,0.05812212234390573,0.5506443272126541,0.0021487885118783717,0.0016768443099387184,0.002617855566120287
0,6,20,0.9593753782937307,-0.4428862657064988,0.033245617262432366,0.4428862657064988,0.5164891125872318,366.04502284490604,276.51162886720897,1257.4788612887073
0,23,123,0.9297388023064833,0.6648386351159057,0.4123861187958394,0.6648386351159057,0.26490016719057763,159.31820625819088,123.44590242182761,432.2166227541989
0,19,54,0.9481333482459278,0.505707762724492,0.10894559615574997,0.505707762724492,0.44242558552143574,137.8323385195873,100.65065346558653,429.73527875925726
0,6,3,0.9493448961296718,-0.11914380505535882,0.04100465954718403,0.11914380505535882,0.830201091074313,441.20642902963715,331.5927184405178,1357.5983965243588
0,48,84,0.8236422039709376,-0.06277866553744274,0.23050344538687176,0.23050344538687176,0.5931387585840658,0.0035140597933826607,0.0023906190658377797,0.006169482872978855
0,32,428,0.9251390381187689,0.7645605539501796,0.35392554183027947,0.7645605539501796,0.16057848416858922,158.3532100953041,124.82007571078539,416.9487218131919
0,45,184,0.7317688309149406,-0.07425511797694656,0.19845896398367782,0.19845896398367782,0.5333098669312628,0.0027021486868533864,0.0021220100880643402,0.0039429898562212354
0,13,258,0.9115492261041657,0.11623738621212323,0.03935389386709687,0.11623738621212323,0.7953118398920425,96.46272612260205,75.93821053605974,234.47996370648374
0,43,121,0.5764241044479922,0.06247424948828254,0.27877882297717904,0.27877882297717904,0.29764528147081315,0.006266361208200918,0.004784259231591705,0.007413517667546432
0,36,86,0.5344984459753821,0.005095623152007892,0.2829077497501695,0.2829077497501695,0.2515906962252126,0.002259412072870968,0.0017453425714092192,0.002662963862778776
0,10,199,0.885545449654807,0.18177241251394638,0.04517102347148073,0.18177241251394638,0.7037730371408606,153.05824593129267,117.75261461889744,329.2899339602909
0,18,143,0.9206198498087745,0.6442704835683769,0.16422169072841533,0.6442704835683769,0.27634936624039763,180.36158984686404,131.42803394248784,461.03891107644927
0,28,68,0.9619641977295647,0.7728799741105634,0.46212696877524856,0.7728799741105634,0.18908422361900123,149.74371432574088,111.35157105788589,548.081294482026
0,1,473,0.9308173213100539,0.46430078216396325,0.25390499055736493,0.46430078216396325,0.46651653914609065,142.95178714129568,113.07856312750951,390.4451293147699
0,2,15,0.9235580849364622,0.28176554139822757,0.22841373179890465,0.28176554139822757,0.6417925435382346,355.1308046226234,249.51211768181474,915.4366476129143
0,17,193,0.8763669863862471,0.46342982424865165,0.12074370047811141,0.46342982424865165,0.41293716213759546,308.49279991882975,205.87929306640626,608.3822299252226
0,42,60,0.7627597364829848,-0.004092367451266993,0.5623172800317615,0.5623172800317615,0.20044245645122327,0.003307984432827787,0.0026221668701800283,0.0048655585415439
0,42,147,0.8046217841512412,0.004879745673487427,0.573611274837645,0.573611274837645,0.23101050931359624,0.0025730505010317186,0.001890452749193196,0.004278639137416174
0,9,177,0.8554441803018512,0.29758084986650646,-0.15230254496476656,0.29758084986650646,0.5578633304353448,176.88590890015897,115.49536595940292,331.63139893688736
0,14,8,0.9256701648167295,-0.06091144405898976,0.05546804290209349,0.06091144405898976,0.8647587207577397,918.1413793254154,435.2754024709314,2426.8091478784877
0,20,362,0.9097192624800257,0.5289372078819509,0.15978867974605454,0.5289372078819509,0.3807820545980748,155.3203380497797,121.62242593581378,374.0215109851871
0,39,84,0.684055520995664,-0.05719310943079841,0.17917500180994245,0.17917500180994245,0.5048805191857215,0.0014636015435896667,0.0010830093230392804,0.0019930418420978278
0,13,289,0.8955777103790259,0.11848228104968955,0.07308164502220854,0.11848228104968955,0.7770954293293364,101.72900270322427,80.63182572014723,228.6114694303152
0,16,181,0.9272678732858483,0.1917518528490637,0.33744455421234004,0.33744455421234004,0.5898233190735083,163.20720625699042,123.60344203022868,434.94433458220533
0,19,67,0.9046212225295476,0.5127494264508095,0.14855473516852322,0.5127494264508095,0.3918717960787381,162.82053373652076,118.28657060634717,380.0332346601949
0,6,233,0.6746687999043015,0.23729449943521316,0.011601085548533988,0.23729449943521316,0.4373743004690883,334.63046594621284,198.0242099224791,453.31078998156704
0,30,35,0.9011858531772677,0.5579474894564533,0.31539844189808525,0.5579474894564533,0.3432383637208144,221.43108385015748,171.7332941180706,509.9792987232004
0,42,11,0.705535232701907,0.060872069277382555,0.37936730624187354,0.37936730624187354,0.32616792646003345,0.004824928349076372,0.0035964496925016873,0.0067631207388711605
0,49,30,0.7548515353043967,-0.11665158793790306,0.017854305967639324,0.11665158793790306,0.6381999473664937,0.0022739098274181485,0.0013634698348887846,0.003466828612166865
0,16,168,0.9045663817081981,0.25984961014999364,0.36956736043857685,0.36956736043857685,0.5349990212696213,174.5381681180072,136.97558716374039,408.3093271536987
0,22,275,0.8965094581585114,0.3669726509736153,0.24673971931551095,0.3669726509736153,0.529536807184896,264.0334298777237,208.56326765107514,593.9191275077952
0,10,27,0.8384069454748788,0.2570510790404679,0.05258385237747559,0.2570510790404679,0.581355866434411,196.6423494773921,146.07935691843628,360.72695764490254
0,3,51,0.9346927380365063,-0.019933588476557473,0.14929953447045127,0.14929953447045127,0.785393203566055,226.24775650733264,159.04497495883703,603.187875675972
0,25,5,0.9461816877819107,0.2961730907545655,-0.011162183881161945,0.2961730907545655,0.6500085970273453,621.4962857817064,246.42856822367236,1558.3309598717885
0,12,212,0.8983161726235038,0.3785484901894906,0.24690163019486908,0.3785484901894906,0.5197676824340132,207.39525492922436,157.27847010654807,471.77045713711465
0,45,47,0.682812506054759,-0.01633364269924465,-0.09101018836624795,0.09101018836624795,0.591802317688511,0.00290252285582417,0.002286876797295122,0.003968779934396759
